date,exmn_ymd,item_cd,mrkt_cd,ctgry_cd,ctgry_nm,item_nm,price_type,split,log_price,price
2024-01-02,20240102,258,360401,200,채소류,깐마늘(국산),retail,train,9.2093398716426,9990.0
2025-01-02,20250102,258,360401,200,채소류,깐마늘(국산),retail,test,9.20833836930551,9980.0
2024-01-02,20240102,258,360402,200,채소류,깐마늘(국산),retail,train,8.941632353956422,7660.0
2025-01-02,20250102,258,360402,200,채소류,깐마늘(국산),retail,test,9.046088338490165,8500.0
2024-01-02,20240102,258,370001,200,채소류,깐마늘(국산),retail,train,8.931731040308332,7580.0
2025-01-02,20250102,258,370001,200,채소류,깐마늘(국산),retail,test,8.985692998947762,7995.0
2024-01-02,20240102,258,370401,200,채소류,깐마늘(국산),retail,train,9.357034751126987,11580.0
2025-01-02,20250102,258,370401,200,채소류,깐마늘(국산),retail,test,8.98594603876032,7990.0
2024-01-02,20240102,258,372401,200,채소류,깐마늘(국산),retail,train,9.492507263739853,13260.0
2025-01-02,20250102,258,372401,200,채소류,깐마늘(국산),retail,test,9.487972108574462,13200.0
2024-01-02,20240102,258,380001,200,채소류,깐마늘(국산),retail,train,8.973776118679552,7915.0
2025-01-02,20250102,258,380001,200,채소류,깐마늘(국산),retail,test,8.96785888985605,7865.0
2024-01-02,20240102,258,380402,200,채소류,깐마늘(국산),retail,train,9.206332350578643,9960.0
2025-01-02,20250102,258,380402,200,채소류,깐마늘(국산),retail,test,9.206332350578643,9960.0
2024-01-02,20240102,258,380403,200,채소류,깐마늘(국산),retail,train,9.2093398716426,9990.0
2025-01-02,20250102,258,380403,200,채소류,깐마늘(국산),retail,test,9.20833836930551,9980.0
2024-01-02,20240102,258,390001,200,채소류,깐마늘(국산),retail,train,9.13375895468931,9315.0
2025-01-02,20250102,258,390001,200,채소류,깐마늘(국산),retail,test,9.09876859631908,9000.0
2024-01-02,20240102,258,390403,200,채소류,깐마늘(국산),retail,train,9.357034751126987,11580.0
2025-01-02,20250102,258,390403,200,채소류,깐마늘(국산),retail,test,8.98594603876032,7990.0
2024-01-02,20240102,279,110211,200,채소류,알배기배추,wholesale,train,9.866516251929696,19300.0
2024-01-03,20240103,279,110211,200,채소류,알배기배추,wholesale,train,9.881981607239483,19600.0
2024-01-04,20240104,279,110211,200,채소류,알배기배추,wholesale,train,9.813161077689424,18300.0
2024-01-05,20240105,279,110211,200,채소류,알배기배추,wholesale,train,9.715340187131936,16600.0
2024-01-08,20240108,279,110211,200,채소류,알배기배추,wholesale,train,9.756788362812184,17300.0
2024-01-09,20240109,279,110211,200,채소류,알배기배추,wholesale,train,9.715340187131936,16600.0
2024-01-10,20240110,279,110211,200,채소류,알배기배추,wholesale,train,9.756788362812184,17300.0
2025-01-02,20250102,279,110211,200,채소류,알배기배추,wholesale,test,9.922328086019972,20600.0
2025-01-03,20250103,279,110211,200,채소류,알배기배추,wholesale,test,9.976489199596049,21950.0
2025-01-06,20250106,279,110211,200,채소류,알배기배추,wholesale,test,9.93694290517744,20950.0
2025-01-07,20250107,279,110211,200,채소류,알배기배추,wholesale,test,9.93694290517744,20950.0
2025-01-08,20250108,279,110211,200,채소류,알배기배추,wholesale,test,9.928346704907256,20800.0
2025-01-09,20250109,279,110211,200,채소류,알배기배추,wholesale,test,9.981347990034514,21800.0
2025-01-10,20250110,279,110211,200,채소류,알배기배추,wholesale,test,9.81720291986049,18650.0
2024-01-02,20240102,279,110212,200,채소류,알배기배추,retail,train,7.781972451226977,2410.0
2025-01-02,20250102,279,110212,200,채소류,알배기배추,retail,test,7.843848638152472,2550.0
2024-01-02,20240102,279,110213,200,채소류,알배기배추,retail,train,7.743491930658914,2330.0
2024-01-02,20240102,279,110402,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2025-01-02,20250102,279,110402,200,채소류,알배기배추,retail,test,8.289037098278483,3980.0
2024-01-02,20240102,279,110403,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2025-01-02,20250102,279,110403,200,채소류,알배기배추,retail,test,7.9996785794994505,2980.0
2024-01-02,20240102,279,110406,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2025-01-02,20250102,279,110406,200,채소류,알배기배추,retail,test,7.9996785794994505,2980.0
2024-01-02,20240102,279,110408,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,279,110409,200,채소류,알배기배추,retail,train,8.15478757276852,3480.0
2024-01-02,20240102,279,110410,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2024-01-02,20240102,279,110411,200,채소류,알배기배추,retail,train,7.590852123688581,1980.0
2024-01-02,20240102,279,210022,200,채소류,알배기배추,retail,train,7.852938897138722,2595.0
2025-01-02,20250102,279,210022,200,채소류,알배기배추,retail,test,7.783224016336037,2400.0
2024-01-02,20240102,279,210042,200,채소류,알배기배추,wholesale,train,9.733999869116463,17000.0
2024-01-03,20240103,279,210042,200,채소류,알배기배추,wholesale,train,9.791915776879023,18000.0
2024-01-04,20240104,279,210042,200,채소류,알배기배추,wholesale,train,9.672469822737849,16000.0
2024-01-05,20240105,279,210042,200,채소류,알배기배추,wholesale,train,9.672469822737849,16000.0
2024-01-08,20240108,279,210042,200,채소류,알배기배추,wholesale,train,9.606836629741014,15000.0
2024-01-09,20240109,279,210042,200,채소류,알배기배추,wholesale,train,9.536502964996028,14000.0
2024-01-10,20240110,279,210042,200,채소류,알배기배추,wholesale,train,9.536502964996028,14000.0
2025-01-02,20250102,279,210042,200,채소류,알배기배추,wholesale,test,9.730036836480252,17000.0
2025-01-03,20250103,279,210042,200,채소류,알배기배추,wholesale,test,9.816310858963739,18500.0
2025-01-06,20250106,279,210042,200,채소류,알배기배추,wholesale,test,9.816310858963739,18500.0
2025-01-07,20250107,279,210042,200,채소류,알배기배추,wholesale,test,9.816310858963739,18500.0
2025-01-08,20250108,279,210042,200,채소류,알배기배추,wholesale,test,9.816310858963739,18500.0
2025-01-09,20250109,279,210042,200,채소류,알배기배추,wholesale,test,9.920688265894794,20500.0
2025-01-10,20250110,279,210042,200,채소류,알배기배추,wholesale,test,9.920688265894794,20500.0
2024-01-02,20240102,279,210401,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2025-01-02,20250102,279,210401,200,채소류,알배기배추,retail,test,8.289037098278483,3980.0
2024-01-02,20240102,279,210402,200,채소류,알배기배추,retail,train,7.909170498636135,2900.0
2025-01-02,20250102,279,210402,200,채소류,알배기배추,retail,test,8.003028666384733,2990.0
2024-01-02,20240102,279,210404,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2024-01-02,20240102,279,220021,200,채소류,알배기배추,wholesale,train,9.672469822737849,16000.0
2024-01-03,20240103,279,220021,200,채소류,알배기배추,wholesale,train,9.672469822737849,16000.0
2024-01-04,20240104,279,220021,200,채소류,알배기배추,wholesale,train,9.536502964996028,14000.0
2024-01-05,20240105,279,220021,200,채소류,알배기배추,wholesale,train,9.536502964996028,14000.0
2024-01-08,20240108,279,220021,200,채소류,알배기배추,wholesale,train,9.536502964996028,14000.0
2024-01-09,20240109,279,220021,200,채소류,알배기배추,wholesale,train,9.460728015932428,13000.0
2024-01-10,20240110,279,220021,200,채소류,알배기배추,wholesale,train,9.460728015932428,13000.0
2025-01-02,20250102,279,220021,200,채소류,알배기배추,wholesale,test,9.759646516310237,17500.0
2025-01-03,20250103,279,220021,200,채소류,알배기배추,wholesale,test,9.869883177689402,19500.0
2025-01-06,20250106,279,220021,200,채소류,알배기배추,wholesale,test,9.869883177689402,19500.0
2025-01-07,20250107,279,220021,200,채소류,알배기배추,wholesale,test,9.869883177689402,19500.0
2025-01-08,20250108,279,220021,200,채소류,알배기배추,wholesale,test,9.869883177689402,19500.0
2025-01-09,20250109,279,220021,200,채소류,알배기배추,wholesale,test,9.969001683739329,21500.0
2025-01-10,20250110,279,220021,200,채소류,알배기배추,wholesale,test,9.869883177689402,19500.0
2024-01-02,20240102,279,220024,200,채소류,알배기배추,retail,train,7.753623546559746,2330.0
2024-01-02,20240102,279,220403,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2025-01-02,20250102,279,220403,200,채소류,알배기배추,retail,test,8.289037098278483,3980.0
2024-01-02,20240102,279,220404,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,279,230036,200,채소류,알배기배추,retail,train,7.712474235199187,2250.0
2025-01-02,20250102,279,230036,200,채소류,알배기배추,retail,test,7.886081401775745,2660.0
2024-01-02,20240102,279,230401,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2025-01-02,20250102,279,230401,200,채소류,알배기배추,retail,test,8.29154650988391,3990.0
2024-01-02,20240102,279,240121,200,채소류,알배기배추,retail,train,7.698274497938338,2215.0
2025-01-02,20250102,279,240121,200,채소류,알배기배추,retail,test,7.795646536334594,2430.0
2024-01-02,20240102,279,240123,200,채소류,알배기배추,wholesale,train,9.528840381944654,13950.0
2024-01-03,20240103,279,240123,200,채소류,알배기배추,wholesale,train,9.567256257852572,14450.0
2024-01-04,20240104,279,240123,200,채소류,알배기배추,wholesale,train,9.51828441948268,13700.0
2024-01-05,20240105,279,240123,200,채소류,알배기배추,wholesale,train,9.499152416628386,13450.0
2024-01-08,20240108,279,240123,200,채소류,알배기배추,wholesale,train,9.489118635102981,13300.0
2024-01-09,20240109,279,240123,200,채소류,알배기배추,wholesale,train,9.489118635102981,13300.0
2024-01-10,20240110,279,240123,200,채소류,알배기배추,wholesale,train,9.489118635102981,13300.0
2025-01-02,20250102,279,240123,200,채소류,알배기배추,wholesale,test,9.58529312916546,14700.0
2025-01-03,20250103,279,240123,200,채소류,알배기배추,wholesale,test,9.70641039405498,16550.0
2025-01-06,20250106,279,240123,200,채소류,알배기배추,wholesale,test,9.70641039405498,16550.0
2025-01-07,20250107,279,240123,200,채소류,알배기배추,wholesale,test,9.764522662031577,17550.0
2025-01-08,20250108,279,240123,200,채소류,알배기배추,wholesale,test,9.791915776879023,18000.0
2025-01-09,20250109,279,240123,200,채소류,알배기배추,wholesale,test,9.860708608355306,19300.0
2025-01-10,20250110,279,240123,200,채소류,알배기배추,wholesale,test,9.851806296038552,19150.0
2024-01-02,20240102,279,240401,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2024-01-02,20240102,279,240402,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,279,250112,200,채소류,알배기배추,retail,train,7.457061423316192,1750.0
2024-01-02,20240102,279,250113,200,채소류,알배기배추,wholesale,train,9.717937595570488,16800.0
2024-01-03,20240103,279,250113,200,채소류,알배기배추,wholesale,train,9.674370965712718,16100.0
2024-01-04,20240104,279,250113,200,채소류,알배기배추,wholesale,train,9.635415836660988,15500.0
2024-01-05,20240105,279,250113,200,채소류,알배기배추,wholesale,train,9.635415836660988,15500.0
2024-01-08,20240108,279,250113,200,채소류,알배기배추,wholesale,train,9.492997276501214,13500.0
2024-01-09,20240109,279,250113,200,채소류,알배기배추,wholesale,train,9.437753640799126,12800.0
2024-01-10,20240110,279,250113,200,채소류,알배기배추,wholesale,train,9.389177594112091,12150.0
2025-01-02,20250102,279,250113,200,채소류,알배기배추,wholesale,test,9.586708357961985,14950.0
2025-01-03,20250103,279,250113,200,채소류,알배기배추,wholesale,test,9.586708357961985,14950.0
2025-01-06,20250106,279,250113,200,채소류,알배기배추,wholesale,test,9.662854141773906,16300.0
2025-01-07,20250107,279,250113,200,채소류,알배기배추,wholesale,test,9.742350793925429,17800.0
2025-01-08,20250108,279,250113,200,채소류,알배기배추,wholesale,test,9.685551167271333,16950.0
2025-01-09,20250109,279,250113,200,채소류,알배기배추,wholesale,test,9.77586397688182,18300.0
2025-01-10,20250110,279,250113,200,채소류,알배기배추,wholesale,test,9.77586397688182,18300.0
2024-01-02,20240102,279,250402,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,279,250403,200,채소류,알배기배추,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,279,260001,200,채소류,알배기배추,retail,train,7.824046010856292,2500.0
2024-01-02,20240102,279,260402,200,채소류,알배기배추,retail,train,7.965545573129992,2880.0
2024-01-02,20240102,279,270101,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2024-01-02,20240102,279,310001,200,채소류,알배기배추,retail,train,7.645708538886925,2125.0
2024-01-02,20240102,279,310402,200,채소류,알배기배추,retail,train,8.09559870137819,3280.0
2024-01-02,20240102,279,310404,200,채소류,알배기배추,retail,train,7.893572073504902,2680.0
2024-01-02,20240102,279,310405,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,279,310406,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2024-01-02,20240102,279,310407,200,채소류,알배기배추,retail,train,8.15478757276852,3480.0
2024-01-02,20240102,279,320001,200,채소류,알배기배추,retail,train,7.886081401775745,2660.0
2024-01-02,20240102,279,321411,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2024-01-02,20240102,279,330001,200,채소류,알배기배추,retail,train,7.753623546559746,2330.0
2024-01-02,20240102,279,330401,200,채소류,알배기배추,retail,train,7.691656822810547,2190.0
2024-01-02,20240102,279,340401,200,채소류,알배기배추,retail,train,8.09559870137819,3280.0
2024-01-02,20240102,279,350001,200,채소류,알배기배추,retail,train,7.600902459542082,2000.0
2024-01-02,20240102,279,360401,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2024-01-02,20240102,279,360402,200,채소류,알배기배추,retail,train,7.600902459542082,2000.0
2024-01-02,20240102,279,370001,200,채소류,알배기배추,retail,train,7.824046010856292,2500.0
2024-01-02,20240102,279,370401,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,279,372401,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2024-01-02,20240102,279,380001,200,채소류,알배기배추,retail,train,7.643658628204189,2100.0
2024-01-02,20240102,279,380402,200,채소류,알배기배추,retail,train,7.9996785794994505,2980.0
2024-01-02,20240102,279,380403,200,채소류,알배기배추,retail,train,8.003028666384733,2990.0
2024-01-02,20240102,279,390001,200,채소류,알배기배추,retail,train,8.110727582974489,3330.0
2024-01-02,20240102,279,390403,200,채소류,알배기배추,retail,train,8.157657015196472,3490.0
2024-01-02,20240102,280,110211,200,채소류,브로콜리,wholesale,train,10.075450816081911,23800.0
2024-01-03,20240103,280,110211,200,채소류,브로콜리,wholesale,train,10.116766428859822,24800.0
2024-01-04,20240104,280,110211,200,채소류,브로콜리,wholesale,train,10.038482036808986,22950.0
2024-01-05,20240105,280,110211,200,채소류,브로콜리,wholesale,train,10.038482036808986,22950.0
2024-01-08,20240108,280,110211,200,채소류,브로콜리,wholesale,train,9.890559345263515,19800.0
2024-01-09,20240109,280,110211,200,채소류,브로콜리,wholesale,train,9.890559345263515,19800.0
2024-01-10,20240110,280,110211,200,채소류,브로콜리,wholesale,train,9.838418972757875,18800.0
2025-01-02,20250102,280,110211,200,채소류,브로콜리,wholesale,test,10.357107500712996,31800.0
2025-01-03,20250103,280,110211,200,채소류,브로콜리,wholesale,test,10.40200799331576,33150.0
2025-01-06,20250106,280,110211,200,채소류,브로콜리,wholesale,test,10.285057328726118,29500.0
2025-01-07,20250107,280,110211,200,채소류,브로콜리,wholesale,test,10.331120567554319,30800.0
2025-01-08,20250108,280,110211,200,채소류,브로콜리,wholesale,test,10.336449214791312,30950.0
2025-01-09,20250109,280,110211,200,채소류,브로콜리,wholesale,test,10.312936745468882,30300.0
2025-01-10,20250110,280,110211,200,채소류,브로콜리,wholesale,test,10.296464667609204,29800.0
2024-01-02,20240102,280,110212,200,채소류,브로콜리,retail,train,7.512071245835466,1830.0
2024-01-02,20240102,280,110402,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,110403,200,채소류,브로콜리,retail,train,7.7142311448490855,2240.0
2024-01-02,20240102,280,110406,200,채소류,브로콜리,retail,train,7.484368643286131,1780.0
2024-01-02,20240102,280,210022,200,채소류,브로콜리,retail,train,7.7664168980196555,2360.0
2024-01-02,20240102,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2024-01-03,20240103,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2024-01-04,20240104,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2024-01-05,20240105,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2024-01-08,20240108,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2024-01-09,20240109,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2024-01-10,20240110,280,210042,200,채소류,브로콜리,wholesale,train,9.869883177689402,19500.0
2025-01-02,20250102,280,210042,200,채소류,브로콜리,wholesale,test,10.32615337400296,30750.0
2025-01-03,20250103,280,210042,200,채소류,브로콜리,wholesale,test,10.396862150297487,33000.0
2025-01-06,20250106,280,210042,200,채소류,브로콜리,wholesale,test,10.396862150297487,33000.0
2025-01-07,20250107,280,210042,200,채소류,브로콜리,wholesale,test,10.396862150297487,33000.0
2025-01-08,20250108,280,210042,200,채소류,브로콜리,wholesale,test,10.396862150297487,33000.0
2025-01-09,20250109,280,210042,200,채소류,브로콜리,wholesale,test,10.333347742729007,31000.0
2025-01-10,20250110,280,210042,200,채소류,브로콜리,wholesale,test,10.333347742729007,31000.0
2024-01-02,20240102,280,210401,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,210402,200,채소류,브로콜리,retail,train,7.438383530044307,1700.0
2024-01-02,20240102,280,220021,200,채소류,브로콜리,wholesale,train,9.997763605808423,22000.0
2024-01-03,20240103,280,220021,200,채소류,브로콜리,wholesale,train,10.042303420835268,23000.0
2024-01-04,20240104,280,220021,200,채소류,브로콜리,wholesale,train,10.084940299380811,24000.0
2024-01-05,20240105,280,220021,200,채소류,브로콜리,wholesale,train,10.084940299380811,24000.0
2024-01-08,20240108,280,220021,200,채소류,브로콜리,wholesale,train,10.084940299380811,24000.0
2024-01-09,20240109,280,220021,200,채소류,브로콜리,wholesale,train,9.997763605808423,22000.0
2024-01-10,20240110,280,220021,200,채소류,브로콜리,wholesale,train,9.997763605808423,22000.0
2025-01-02,20250102,280,220021,200,채소류,브로콜리,wholesale,test,10.416508350452766,33500.0
2025-01-03,20250103,280,220021,200,채소류,브로콜리,wholesale,test,10.47480213957857,35500.0
2025-01-06,20250106,280,220021,200,채소류,브로콜리,wholesale,test,10.47480213957857,35500.0
2025-01-07,20250107,280,220021,200,채소류,브로콜리,wholesale,test,10.47480213957857,35500.0
2025-01-08,20250108,280,220021,200,채소류,브로콜리,wholesale,test,10.47480213957857,35500.0
2025-01-09,20250109,280,220021,200,채소류,브로콜리,wholesale,test,10.416508350452766,33500.0
2025-01-10,20250110,280,220021,200,채소류,브로콜리,wholesale,test,10.354583456283455,31500.0
2024-01-02,20240102,280,220403,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,230036,200,채소류,브로콜리,retail,train,7.600902459542082,2000.0
2024-01-02,20240102,280,230401,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,240121,200,채소류,브로콜리,retail,train,7.455876687491824,1730.0
2024-01-02,20240102,280,240123,200,채소류,브로콜리,wholesale,train,10.035803014746643,22950.0
2024-01-03,20240103,280,240123,200,채소류,브로콜리,wholesale,train,10.035803014746643,22950.0
2024-01-04,20240104,280,240123,200,채소류,브로콜리,wholesale,train,9.99368907802179,21950.0
2024-01-05,20240105,280,240123,200,채소류,브로콜리,wholesale,train,9.99368907802179,21950.0
2024-01-08,20240108,280,240123,200,채소류,브로콜리,wholesale,train,9.99368907802179,21950.0
2024-01-09,20240109,280,240123,200,채소류,브로콜리,wholesale,train,9.954495015239493,21100.0
2024-01-10,20240110,280,240123,200,채소류,브로콜리,wholesale,train,9.954495015239493,21100.0
2025-01-02,20250102,280,240123,200,채소류,브로콜리,wholesale,test,10.383354197394624,32650.0
2025-01-03,20250103,280,240123,200,채소류,브로콜리,wholesale,test,10.411084776130433,33600.0
2025-01-06,20250106,280,240123,200,채소류,브로콜리,wholesale,test,10.411084776130433,33600.0
2025-01-07,20250107,280,240123,200,채소류,브로콜리,wholesale,test,10.236901988657165,28350.0
2025-01-08,20250108,280,240123,200,채소류,브로콜리,wholesale,test,10.236901988657165,28350.0
2025-01-09,20250109,280,240123,200,채소류,브로콜리,wholesale,test,10.22828108543991,28150.0
2025-01-10,20250110,280,240123,200,채소류,브로콜리,wholesale,test,10.22828108543991,28150.0
2024-01-02,20240102,280,240401,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,240402,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,250112,200,채소류,브로콜리,retail,train,7.414572881350589,1660.0
2024-01-02,20240102,280,250113,200,채소류,브로콜리,wholesale,train,10.041213218004906,23100.0
2024-01-03,20240103,280,250113,200,채소류,브로콜리,wholesale,train,10.145163375918745,25600.0
2024-01-04,20240104,280,250113,200,채소류,브로콜리,wholesale,train,10.041213218004906,23100.0
2024-01-05,20240105,280,250113,200,채소류,브로콜리,wholesale,train,10.041213218004906,23100.0
2024-01-08,20240108,280,250113,200,채소류,브로콜리,wholesale,train,9.96104395608638,21350.0
2024-01-09,20240109,280,250113,200,채소류,브로콜리,wholesale,train,9.92501729726635,20600.0
2024-01-10,20240110,280,250113,200,채소류,브로콜리,wholesale,train,9.92501729726635,20600.0
2025-01-02,20250102,280,250113,200,채소류,브로콜리,wholesale,test,10.19319676015193,27500.0
2025-01-03,20250103,280,250113,200,채소류,브로콜리,wholesale,test,10.19319676015193,27500.0
2025-01-06,20250106,280,250113,200,채소류,브로콜리,wholesale,test,10.176716640733478,27100.0
2025-01-07,20250107,280,250113,200,채소류,브로콜리,wholesale,test,10.166620456663061,26450.0
2025-01-08,20250108,280,250113,200,채소류,브로콜리,wholesale,test,10.238682649254793,28500.0
2025-01-09,20250109,280,250113,200,채소류,브로콜리,wholesale,test,10.228150503041675,27850.0
2025-01-10,20250110,280,250113,200,채소류,브로콜리,wholesale,test,10.228150503041675,27850.0
2024-01-02,20240102,280,250402,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,250403,200,채소류,브로콜리,retail,train,7.820037989458753,2490.0
2024-01-02,20240102,280,310001,200,채소류,브로콜리,retail,train,7.512071245835466,1830.0
2024-01-02,20240102,280,310402,200,채소류,브로콜리,retail,train,7.590852123688581,1980.0
2024-01-02,20240102,280,320001,200,채소류,브로콜리,retail,train,7.512071245835466,1830.0
2024-01-02,20240102,280,330001,200,채소류,브로콜리,retail,train,7.512071245835466,1830.0
2024-01-02,20240102,280,330401,200,채소류,브로콜리,retail,train,6.897704943128636,990.0
2024-01-02,20240102,280,350001,200,채소류,브로콜리,retail,train,7.414572881350589,1660.0
2024-01-02,20240102,280,350401,200,채소류,브로콜리,retail,train,7.7142311448490855,2240.0
2024-01-02,20240102,312,110212,300,특용작물,참깨,retail,train,9.004767264436115,9745.0
2025-01-02,20250102,312,110212,300,특용작물,참깨,retail,test,9.023109997353446,10040.0
2025-01-02,20250102,312,110213,300,특용작물,참깨,retail,test,8.922658299524402,7500.0
2024-01-02,20240102,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2024-01-03,20240103,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2024-01-04,20240104,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2024-01-05,20240105,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2024-01-08,20240108,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2024-01-09,20240109,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2024-01-10,20240110,312,110253,300,특용작물,참깨,wholesale,train,12.561297908337457,340666.6666666667
2025-01-02,20250102,312,110253,300,특용작물,참깨,wholesale,test,12.849562308434955,487750.0
2025-01-03,20250103,312,110253,300,특용작물,참깨,wholesale,test,12.849562308434955,487750.0
2025-01-06,20250106,312,110253,300,특용작물,참깨,wholesale,test,12.849562308434955,487750.0
2025-01-07,20250107,312,110253,300,특용작물,참깨,wholesale,test,12.853108467182944,488500.0
2025-01-08,20250108,312,110253,300,특용작물,참깨,wholesale,test,12.853108467182944,488500.0
2025-01-09,20250109,312,110253,300,특용작물,참깨,wholesale,test,12.853108467182944,488500.0
2025-01-10,20250110,312,110253,300,특용작물,참깨,wholesale,test,12.853108467182944,488500.0
2024-01-02,20240102,312,110406,300,특용작물,참깨,retail,train,9.798127036878302,18000.0
2025-01-02,20250102,312,110406,300,특용작물,참깨,retail,test,9.975808214115753,21500.0
2024-01-02,20240102,312,110411,300,특용작물,참깨,retail,train,9.798127036878302,18000.0
2025-01-02,20250102,312,110411,300,특용작물,참깨,retail,test,10.01681623784313,22400.0
2024-01-02,20240102,312,210022,300,특용작물,참깨,retail,train,9.049203613365483,9915.0
2024-01-02,20240102,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2024-01-03,20240103,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2024-01-04,20240104,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2024-01-05,20240105,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2024-01-08,20240108,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2024-01-09,20240109,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2024-01-10,20240110,312,210022,300,특용작물,참깨,wholesale,train,12.568551559155656,358000.0
2025-01-02,20250102,312,210022,300,특용작물,참깨,retail,test,9.049203613365483,9915.0
2025-01-02,20250102,312,210022,300,특용작물,참깨,wholesale,test,12.597270716246316,378000.0
2025-01-03,20250103,312,210022,300,특용작물,참깨,wholesale,test,12.597270716246316,378000.0
2025-01-06,20250106,312,210022,300,특용작물,참깨,wholesale,test,12.614302943800418,391333.3333333333
2025-01-07,20250107,312,210022,300,특용작물,참깨,wholesale,test,12.614302943800418,391333.3333333333
2025-01-08,20250108,312,210022,300,특용작물,참깨,wholesale,test,12.614302943800418,391333.3333333333
2025-01-09,20250109,312,210022,300,특용작물,참깨,wholesale,test,12.614302943800418,391333.3333333333
2025-01-10,20250110,312,210022,300,특용작물,참깨,wholesale,test,12.614302943800418,391333.3333333333
2024-01-02,20240102,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2024-01-03,20240103,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2024-01-04,20240104,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2024-01-05,20240105,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2024-01-08,20240108,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2024-01-09,20240109,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2024-01-10,20240110,312,220023,300,특용작물,참깨,wholesale,train,12.878965054421014,487000.0
2025-01-02,20250102,312,220023,300,특용작물,참깨,wholesale,test,12.922049961670371,514000.0
2025-01-03,20250103,312,220023,300,특용작물,참깨,wholesale,test,12.922049961670371,514000.0
2025-01-06,20250106,312,220023,300,특용작물,참깨,wholesale,test,12.922049961670371,514000.0
2025-01-07,20250107,312,220023,300,특용작물,참깨,wholesale,test,12.922049961670371,514000.0
2025-01-08,20250108,312,220023,300,특용작물,참깨,wholesale,test,12.922049961670371,514000.0
2025-01-09,20250109,312,220023,300,특용작물,참깨,wholesale,test,12.98522915798915,539000.0
